"","Year","MatMor","InfMor","NeoMor","Under5Mor","ISO"
"1939","2018",NA,NA,NA,NA,"HKG"
"1940","2019",NA,NA,NA,NA,"HKG"
"1941","2000",85,30.3,17.7,37,"HND"
"1942","2001",83,29,17.1,35.3,"HND"
"1943","2002",80,27.8,16.6,33.7,"HND"
"1944","2003",78,26.6,16.1,32.1,"HND"
"1945","2004",77,25.5,15.6,30.6,"HND"
"1946","2005",77,24.4,15.2,29.2,"HND"
"1947","2006",77,23.4,14.7,27.9,"HND"
"1948","2007",77,22.4,14.2,26.7,"HND"
"1949","2008",76,21.5,13.7,25.5,"HND"
"1950","2009",75,20.6,13.2,24.4,"HND"
"1951","2010",74,19.8,12.7,23.3,"HND"
"1952","2011",72,19.1,12.2,22.4,"HND"
"1953","2012",70,18.4,11.7,21.5,"HND"
"1954","2013",69,17.7,11.3,20.7,"HND"
"1955","2014",68,17.1,10.9,20,"HND"
"1956","2015",67,16.5,10.5,19.2,"HND"
"1957","2016",65,16,10.1,18.6,"HND"
"1958","2017",65,15.4,9.8,18,"HND"
"1959","2018",NA,14.9,9.4,17.4,"HND"
"1960","2019",NA,14.4,9.1,16.8,"HND"
"1961","2000",835,88.55249366,40.86757084,144.4562455,NA
"1962","2001",807,85.55997175,39.91956738,138.9273145,NA
"1963","2002",786,82.45054761,38.96693073,133.1834358,NA
"1964","2003",761,79.371417,38.04034413,127.4582447,NA
"1965","2004",733,76.37041674,37.13084406,121.8790526,NA
"1966","2005",698,73.54557655,36.26192588,116.5639894,NA
"1967","2006",669,70.93143761,35.44692329,111.562969,NA
"1968","2007",642,68.3847378,34.61623197,106.7569185,NA
"1969","2008",619,66.06083213,33.843129,102.2262781,NA
"1970","2009",599,63.86964536,33.08463723,97.89096143,NA
"1971","2010",579,62.34610957,32.36818582,95.27297722,NA
"1972","2011",560,59.79667469,31.61964509,90.04065862,NA
"1973","2012",543,57.83168682,30.90902777,86.34218975,NA
"1974","2013",526,56.01166588,30.20889682,82.83306374,NA
"1975","2014",512,54.345575,29.51967167,79.64286166,NA
"1976","2015",493,52.78138855,28.83997231,76.71591326,NA
"1977","2016",477,51.2046049,28.18770819,73.73168926,NA
"1978","2017",462,49.64819521,27.57521746,71.11578117,NA
"1979","2018",NA,48.23119772,26.93680372,68.65088298,NA
"1980","2019",NA,46.91232141,26.34180732,66.35849066,NA
"1981","2000",11,7.2,5.5,8.3,"HRV"
"1982","2001",10,6.9,5.3,8,"HRV"
"1983","2002",10,6.6,5,7.7,"HRV"
"1984","2003",10,6.3,4.7,7.3,"HRV"
"1985","2004",10,6.1,4.4,7,"HRV"
"1986","2005",10,5.8,4.2,6.7,"HRV"
"1987","2006",9,5.5,4,6.4,"HRV"
"1988","2007",9,5.3,3.9,6.2,"HRV"
"1989","2008",9,5.1,3.8,5.9,"HRV"
"1990","2009",9,4.9,3.7,5.7,"HRV"
"1991","2010",9,4.7,3.6,5.5,"HRV"
"1992","2011",9,4.5,3.4,5.3,"HRV"
"1993","2012",8,4.4,3.3,5.2,"HRV"
"1994","2013",9,4.3,3.2,5.1,"HRV"
"1995","2014",8,4.3,3.1,5,"HRV"
"1996","2015",8,4.2,3.1,4.9,"HRV"
"1997","2016",7,4.1,3,4.8,"HRV"
"1998","2017",8,4.1,3,4.8,"HRV"
"1999","2018",NA,4,3,4.7,"HRV"
"2000","2019",NA,3.9,3,4.6,"HRV"
"2001","2000",437,74.5,29.8,103.9,"HTI"
"2002","2001",437,72.3,29.5,100.5,"HTI"
"2003","2002",441,70.3,29.3,97.3,"HTI"
"2004","2003",446,68.4,29.3,94.4,"HTI"
"2005","2004",513,66.7,29.4,91.8,"HTI"
"2006","2005",459,65.3,29.4,89.4,"HTI"
"2007","2006",467,63.8,29.3,87.2,"HTI"
"2008","2007",473,62.5,29.2,85.2,"HTI"
"2009","2008",484,61.3,29,83.2,"HTI"
"2010","2009",484,60,28.7,81.2,"HTI"
"2011","2010",506,102.6,30.6,203.6,"HTI"
"2012","2011",496,57.6,28.3,77.4,"HTI"
"2013","2012",500,56.4,28.1,75.6,"HTI"
"2014","2013",496,55.3,27.8,73.7,"HTI"
"2015","2014",492,54.1,27.5,71.9,"HTI"
"2016","2015",488,52.8,27.1,69.9,"HTI"
"2017","2016",489,51.5,26.6,67.9,"HTI"
"2018","2017",480,50.3,26.2,66,"HTI"
"2019","2018",NA,49,25.7,64.1,"HTI"
"2020","2019",NA,47.8,25.2,62.2,"HTI"
"2021","2000",16,8.7,5.8,10.1,"HUN"
"2022","2001",15,8.2,5.5,9.6,"HUN"
"2023","2002",16,7.6,5.1,9,"HUN"
"2024","2003",15,7.1,4.8,8.4,"HUN"
"2025","2004",15,6.7,4.4,7.9,"HUN"
"2026","2005",15,6.4,4.1,7.5,"HUN"
"2027","2006",14,6.1,3.9,7.2,"HUN"
"2028","2007",15,5.8,3.8,6.8,"HUN"
"2029","2008",14,5.5,3.6,6.5,"HUN"
"2030","2009",13,5.2,3.5,6.2,"HUN"
"2031","2010",13,5.1,3.4,6,"HUN"
"2032","2011",13,4.9,3.3,5.9,"HUN"
"2033","2012",12,4.8,3.2,5.7,"HUN"
"2034","2013",12,4.7,3,5.6,"HUN"
"2035","2014",12,4.5,2.9,5.4,"HUN"
"2036","2015",12,4.2,2.7,5.1,"HUN"
"2037","2016",12,4,2.5,4.7,"HUN"
"2038","2017",12,3.7,2.4,4.4,"HUN"
"2039","2018",NA,3.5,2.3,4.2,"HUN"
"2040","2019",NA,3.4,2.2,4.1,"HUN"
"2041","2000",199,43.79181376,28.30285208,58.04165105,NA
"2042","2001",192,42.06127195,27.24514149,55.61181812,NA
"2043","2002",184,40.30540053,26.16208427,53.17329095,NA
"2044","2003",177,38.6221595,25.08336549,50.77566198,NA
"2045","2004",170,37.09793005,23.99057964,48.89011228,NA
"2046","2005",161,35.26420831,22.99329504,46.09985741,NA
"2047","2006",154,33.64344597,21.96169364,43.8001587,NA
"2048","2007",145,32.05043439,21.00136468,41.54008441,NA
"2049","2008",137,30.44704378,20.08757037,39.26971836,NA
"2050","2009",129,28.88954064,19.15252113,37.08996766,NA
"2051","2010",122,27.38572394,18.24454272,34.94786637,NA
"2052","2011",114,25.99638463,17.39457671,32.9450113,NA
"2053","2012",108,24.68682622,16.61363664,31.1110309,NA
"2054","2013",103,23.457663,15.86026021,29.41713628,NA
"2055","2014",99,22.35050557,15.13443395,27.89093452,NA
"2056","2015",95,21.27567129,14.52969083,26.46350229,NA
"2057","2016",92,20.39302953,13.99223949,25.25621322,NA
"2058","2017",89,19.48147506,13.4450157,24.04646539,NA
"2059","2018",NA,18.65317758,12.95960097,22.92504381,NA
"2060","2019",NA,17.90499767,12.36812896,21.97230432,NA
"2061","2000",377,57.51613387,33.10187205,82.7781251,NA
"2062","2001",368,55.61815897,32.10954762,79.87671638,NA
"2063","2002",360,53.67666261,31.09443768,76.89734326,NA
"2064","2003",351,51.78536721,30.09426919,73.94873081,NA
"2065","2004",340,50.01286322,29.09876338,71.34286927,NA
"2066","2005",325,48.07646328,28.17989527,68.21384496,NA
"2067","2006",313,46.33325319,27.26711865,65.47393079,NA
"2068","2007",301,44.63222225,26.41116876,62.81879784,NA
"2069","2008",291,43.07968999,25.61387258,60.47325861,NA
"2070","2009",282,41.42897747,24.8061156,57.7643262,NA
"2071","2010",272,40.05213249,24.0374563,55.7027168,NA
"2072","2011",264,38.57870621,23.30427303,53.26398619,NA
"2073","2012",257,37.30961142,22.63140011,51.3185423,NA
"2074","2013",250,36.11998126,21.98450992,49.47810692,NA
"2075","2014",245,35.03252406,21.36247491,47.80463311,NA
"2076","2015",239,33.98495644,20.81733476,46.24211446,NA
"2077","2016",234,33.05228757,20.31985692,44.78607137,NA
"2078","2017",230,32.08123463,19.80812598,43.34414326,NA
"2079","2018",NA,31.20174659,19.33063047,42.0339189,NA
"2080","2019",NA,30.37654049,18.80577864,40.83055818,NA
"2081","2000",720,84.10465179,42.39915069,130.7008039,NA
"2082","2001",704,81.4501988,41.37845521,126.1123911,NA
"2083","2002",691,78.77124731,40.35125724,121.4215801,NA
"2084","2003",673,76.14584024,39.36769152,116.8339402,NA
"2085","2004",650,73.60165448,38.42872881,112.352249,NA
"2086","2005",622,71.18461325,37.53443404,108.0985758,NA
"2087","2006",596,68.94021196,36.71876141,104.0858706,NA
"2088","2007",574,66.77438006,35.93165479,100.2663082,NA
"2089","2008",558,65.03929241,35.22036337,97.33183171,NA
"2090","2009",543,62.95364676,34.5108378,93.25305955,NA
"2091","2010",528,61.51403657,33.85294228,90.86963942,NA
"2092","2011",514,59.61444193,33.18439008,87.23423428,NA
"2093","2012",502,58.12591499,32.55532651,84.642859,NA
"2094","2013",490,56.71225688,31.94415833,82.10254644,NA
"2095","2014",480,55.36486083,31.34752787,79.73109863,NA
"2096","2015",467,54.06324445,30.75063347,77.48861393,NA
"2097","2016",455,52.74659735,30.16388232,75.16913767,NA
"2098","2017",445,51.37043313,29.54952594,72.88730534,NA
"2099","2018",NA,50.09342673,28.92211865,70.80204025,NA
"2100","2019",NA,48.8296601,28.33104117,68.7335706,NA
"2101","2000",717,89.21087928,46.0740297,135.0756269,NA
"2102","2001",713,86.97822704,45.15713927,131.3926641,NA
"2103","2002",706,84.78492529,44.23441447,127.6015114,NA
"2104","2003",695,82.59821739,43.35674165,123.9562259,NA
"2105","2004",674,80.46235121,42.54065622,120.3260579,NA
"2106","2005",649,78.40242546,41.74676914,116.8604617,NA
"2107","2006",621,76.47600323,41.07642683,113.5884312,NA
"2108","2007",601,74.62736719,40.48485981,110.4778978,NA
"2109","2008",590,72.87778684,39.9567293,107.5115218,NA
"2110","2009",580,71.4008418,39.42275769,104.8078805,NA
"2111","2010",569,69.89788244,38.91550868,102.3130392,NA
"2112","2011",559,68.57572247,38.39919904,100.0019191,NA
"2113","2012",550,67.259916,37.89302577,97.78878906,NA
"2114","2013",540,66.05387928,37.41438966,95.74358396,NA
"2115","2014",534,64.86546721,36.9434895,93.8489726,NA
"2116","2015",526,63.68334663,36.48090145,92.02611852,NA
"2117","2016",518,62.51764442,36.0087022,90.17094353,NA
"2118","2017",513,61.2808915,35.45190636,88.18944581,NA
"2119","2018",NA,59.94662813,34.8525925,86.0743459,NA
"2120","2019",NA,58.57198168,34.28754532,83.93001099,NA
"2121","2000",272,41,22.8,52.2,"IDN"
"2122","2001",269,39.4,22.1,49.8,"IDN"
"2123","2002",265,37.8,21.4,47.6,"IDN"
"2124","2003",261,36.4,20.9,45.5,"IDN"
"2125","2004",264,37.1,20.5,49.6,"IDN"
"2126","2005",252,33.6,19.9,41.7,"IDN"
"2127","2006",249,32.4,19.5,39.9,"IDN"
"2128","2007",243,31.2,19.1,38.3,"IDN"
"2129","2008",239,30,18.7,36.7,"IDN"
"2130","2009",234,29,18.1,35.2,"IDN"
"2131","2010",228,27.9,17.5,33.8,"IDN"
"2132","2011",221,26.9,16.8,32.5,"IDN"
"2133","2012",214,25.9,16.1,31.2,"IDN"
"2134","2013",207,25,15.4,30,"IDN"
"2135","2014",199,24.1,14.8,28.8,"IDN"
"2136","2015",192,23.2,14.2,27.7,"IDN"
"2137","2016",184,22.4,13.6,26.6,"IDN"
"2138","2017",177,21.6,13.1,25.6,"IDN"
"2139","2018",NA,20.8,12.6,24.6,"IDN"
"2140","2019",NA,20.2,12.2,23.8,"IDN"
"2141","2000",722,81.56870482,40.57406587,128.5281002,NA
"2142","2001",700,78.70312198,39.50069067,123.4884328,NA
"2143","2002",683,75.77857068,38.41882355,118.3461683,NA
"2144","2003",663,72.92780217,37.37820535,113.281794,NA
"2145","2004",638,70.16998224,36.37197164,108.3638058,NA
"2146","2005",608,67.56113908,35.41976453,103.6999483,NA
"2147","2006",583,65.14060403,34.52159067,99.29460137,NA
"2148","2007",560,62.79549854,33.62467746,95.09239094,NA
"2149","2008",541,61.0472982,32.80822344,92.14751163,NA
"2150","2009",524,58.62943664,31.9963731,87.33802228,NA
"2151","2010",506,57.20115018,31.24861556,84.98283234,NA
"2152","2011",490,54.98401213,30.48981907,80.63697756,NA
"2153","2012",477,53.38828021,29.78676215,77.82431199,NA
"2154","2013",463,51.85235678,29.09831671,75.00591196,NA
"2155","2014",452,50.41198076,28.43022704,72.37113296,NA
"2156","2015",436,49.04308001,27.76034428,69.90234695,NA
"2157","2016",422,47.6485489,27.11434477,67.34193833,NA
"2158","2017",410,46.20586127,26.47365732,64.91300173,NA
"2159","2018",NA,44.96912691,25.83789,62.85945693,NA
"2160","2019",NA,43.7766524,25.24160697,60.85169872,NA
"2161","2000",NA,NA,NA,NA,"IMN"
"2162","2001",NA,NA,NA,NA,"IMN"
"2163","2002",NA,NA,NA,NA,"IMN"
"2164","2003",NA,NA,NA,NA,"IMN"
"2165","2004",NA,NA,NA,NA,"IMN"
"2166","2005",NA,NA,NA,NA,"IMN"
"2167","2006",NA,NA,NA,NA,"IMN"
"2168","2007",NA,NA,NA,NA,"IMN"
"2169","2008",NA,NA,NA,NA,"IMN"
"2170","2009",NA,NA,NA,NA,"IMN"
"2171","2010",NA,NA,NA,NA,"IMN"
"2172","2011",NA,NA,NA,NA,"IMN"
"2173","2012",NA,NA,NA,NA,"IMN"
"2174","2013",NA,NA,NA,NA,"IMN"
"2175","2014",NA,NA,NA,NA,"IMN"
"2176","2015",NA,NA,NA,NA,"IMN"
"2177","2016",NA,NA,NA,NA,"IMN"
"2178","2017",NA,NA,NA,NA,"IMN"
"2179","2018",NA,NA,NA,NA,"IMN"
"2180","2019",NA,NA,NA,NA,"IMN"
"2181","2000",370,66.7,44.7,91.7,"IND"
"2182","2001",354,64.4,43.3,88.1,"IND"
"2183","2002",336,62.1,41.9,84.5,"IND"
"2184","2003",319,60,40.5,81.1,"IND"
"2185","2004",303,57.8,39.1,77.8,"IND"
"2186","2005",286,55.7,37.9,74.4,"IND"
"2187","2006",270,53.6,36.6,71.1,"IND"
"2188","2007",255,51.5,35.4,67.9,"IND"
"2189","2008",240,49.4,34.3,64.6,"IND"
"2190","2009",225,47.2,33.1,61.4,"IND"
"2191","2010",210,45.1,31.8,58.2,"IND"
"2192","2011",197,43,30.6,55,"IND"
"2193","2012",185,40.9,29.4,52,"IND"
"2194","2013",175,38.8,28.2,49,"IND"
"2195","2014",166,36.9,27,46.2,"IND"
"2196","2015",158,34.9,25.9,43.5,"IND"
"2197","2016",150,33.1,24.8,41,"IND"
"2198","2017",145,31.4,23.7,38.6,"IND"
"2199","2018",NA,29.8,22.7,36.3,"IND"
"2200","2019",NA,28.3,21.4,34.4,"IND"
"2201","2000",NA,NA,NA,NA,NA
"2202","2001",NA,NA,NA,NA,NA
"2203","2002",NA,NA,NA,NA,NA
"2204","2003",NA,NA,NA,NA,NA
"2205","2004",NA,NA,NA,NA,NA
"2206","2005",NA,NA,NA,NA,NA
"2207","2006",NA,NA,NA,NA,NA
"2208","2007",NA,NA,NA,NA,NA
"2209","2008",NA,NA,NA,NA,NA
"2210","2009",NA,NA,NA,NA,NA
"2211","2010",NA,NA,NA,NA,NA
"2212","2011",NA,NA,NA,NA,NA
"2213","2012",NA,NA,NA,NA,NA
"2214","2013",NA,NA,NA,NA,NA
"2215","2014",NA,NA,NA,NA,NA
"2216","2015",NA,NA,NA,NA,NA
"2217","2016",NA,NA,NA,NA,NA
"2218","2017",NA,NA,NA,NA,NA
"2219","2018",NA,NA,NA,NA,NA
"2220","2019",NA,NA,NA,NA,NA
"2221","2000",7,6,4,7.1,"IRL"
"2222","2001",7,5.8,3.9,6.9,"IRL"
"2223","2002",6,5.5,3.7,6.5,"IRL"
"2224","2003",6,5.1,3.5,6,"IRL"
"2225","2004",6,4.7,3.3,5.6,"IRL"
"2226","2005",7,4.4,3,5.2,"IRL"
"2227","2006",6,4.1,2.8,4.9,"IRL"
"2228","2007",6,3.9,2.6,4.6,"IRL"
"2229","2008",7,3.8,2.5,4.4,"IRL"
"2230","2009",7,3.6,2.5,4.3,"IRL"
"2231","2010",6,3.5,2.5,4.2,"IRL"
"2232","2011",7,3.5,2.5,4.1,"IRL"
"2233","2012",6,3.4,2.5,4,"IRL"
"2234","2013",6,3.3,2.5,3.9,"IRL"
"2235","2014",6,3.3,2.5,3.8,"IRL"
"2236","2015",6,3.2,2.4,3.7,"IRL"
"2237","2016",6,3.1,2.3,3.6,"IRL"
"2238","2017",5,3,2.2,3.4,"IRL"
"2239","2018",NA,2.8,2.2,3.3,"IRL"
"2240","2019",NA,2.7,2.1,3.2,"IRL"
"2241","2000",48,29.7,19.5,36.2,"IRN"
"2242","2001",44,28.2,18.8,34.2,"IRN"
"2243","2002",41,26.7,18.1,32.2,"IRN"
"2244","2003",39,25.1,17.4,30.2,"IRN"
"2245","2004",36,23.6,16.7,28.2,"IRN"
"2246","2005",34,22.2,16,26.4,"IRN"
"2247","2006",32,20.9,15.4,24.7,"IRN"
"2248","2007",30,19.7,14.7,23.1,"IRN"
"2249","2008",28,18.5,14,21.7,"IRN"
"2250","2009",25,17.4,13.3,20.4,"IRN"
"2251","2010",22,16.5,12.6,19.3,"IRN"
"2252","2011",19,15.7,11.9,18.3,"IRN"
"2253","2012",18,15,11.3,17.5,"IRN"
"2254","2013",17,14.4,10.8,16.8,"IRN"
"2255","2014",17,13.8,10.4,16.1,"IRN"
"2256","2015",17,13.3,10,15.5,"IRN"
"2257","2016",16,12.8,9.6,14.9,"IRN"
"2258","2017",16,12.4,9.2,14.4,"IRN"
"2259","2018",NA,11.9,8.9,13.9,"IRN"
"2260","2019",NA,11.5,8.6,13.4,"IRN"
"2261","2000",79,35.6,23.9,44.5,"IRQ"
"2262","2001",76,34.9,23.6,43.5,"IRQ"
"2263","2002",74,34.3,23.3,42.6,"IRQ"
"2264","2003",136,33.7,23,41.8,"IRQ"
"2265","2004",122,33.1,22.6,40.9,"IRQ"
"2266","2005",127,32.4,22.2,40,"IRQ"
"2267","2006",158,31.8,21.8,39.1,"IRQ"
"2268","2007",138,31.1,21.4,38.1,"IRQ"
"2269","2008",90,30.3,21,37.1,"IRQ"
"2270","2009",75,29.5,20.5,36,"IRQ"
"2271","2010",70,28.7,19.9,34.9,"IRQ"
"2272","2011",67,27.9,19.3,33.8,"IRQ"
"2273","2012",66,27.1,18.7,32.8,"IRQ"
"2274","2013",75,26.3,18.1,31.7,"IRQ"
"2275","2014",92,25.5,17.5,30.7,"IRQ"
"2276","2015",83,24.8,17,29.7,"IRQ"
"2277","2016",78,24.1,16.4,28.8,"IRQ"
"2278","2017",79,23.4,15.9,27.9,"IRQ"
"2279","2018",NA,22.7,15.4,27,"IRQ"
"2280","2019",NA,22,14.9,26.1,"IRQ"
"2281","2000",6,3.2,2.1,4.1,"ISL"
"2282","2001",6,3.1,2,3.9,"ISL"
"2283","2002",6,2.9,1.9,3.7,"ISL"
"2284","2003",6,2.8,1.8,3.5,"ISL"
"2285","2004",6,2.7,1.7,3.4,"ISL"
"2286","2005",5,2.6,1.6,3.2,"ISL"
"2287","2006",5,2.5,1.6,3.1,"ISL"
"2288","2007",5,2.4,1.5,3,"ISL"
"2289","2008",5,2.3,1.4,2.9,"ISL"
"2290","2009",5,2.2,1.4,2.8,"ISL"
"2291","2010",5,2.2,1.3,2.7,"ISL"
"2292","2011",5,2.1,1.3,2.6,"ISL"
"2293","2012",4,2,1.3,2.5,"ISL"
"2294","2013",4,1.9,1.2,2.4,"ISL"
"2295","2014",5,1.9,1.2,2.4,"ISL"
"2296","2015",4,1.8,1.2,2.3,"ISL"
"2297","2016",4,1.8,1.1,2.2,"ISL"
"2298","2017",4,1.7,1.1,2.1,"ISL"
"2299","2018",NA,1.6,1.1,2.1,"ISL"
"2300","2019",NA,1.6,1,2,"ISL"
"2301","2000",7,5.6,3.6,6.9,"ISR"
"2302","2001",7,5.4,3.5,6.6,"ISR"
"2303","2002",7,5.2,3.3,6.4,"ISR"
"2304","2003",6,4.9,3.1,6.1,"ISR"
"2305","2004",6,4.7,2.9,5.8,"ISR"
"2306","2005",5,4.5,2.7,5.6,"ISR"
"2307","2006",5,4.3,2.6,5.3,"ISR"
"2308","2007",5,4.1,2.5,5.1,"ISR"
"2309","2008",4,3.9,2.4,4.9,"ISR"
"2310","2009",4,3.8,2.4,4.7,"ISR"
"2311","2010",4,3.7,2.4,4.6,"ISR"
"2312","2011",4,3.5,2.3,4.4,"ISR"
"2313","2012",4,3.4,2.3,4.3,"ISR"
"2314","2013",4,3.3,2.2,4.1,"ISR"
"2315","2014",4,3.2,2.1,4,"ISR"
"2316","2015",3,3.2,2.1,3.9,"ISR"
"2317","2016",3,3.1,2,3.8,"ISR"
"2318","2017",3,3,2,3.8,"ISR"
"2319","2018",NA,3,2,3.7,"ISR"
"2320","2019",NA,3,1.9,3.6,"ISR"
"2321","2000",4,4.7,3.5,5.6,"ITA"
"2322","2001",3,4.5,3.2,5.3,"ITA"
"2323","2002",3,4.3,3.1,5,"ITA"
"2324","2003",3,4.1,2.9,4.8,"ITA"
"2325","2004",3,3.9,2.8,4.6,"ITA"
"2326","2005",3,3.8,2.7,4.5,"ITA"
"2327","2006",2,3.7,2.6,4.3,"ITA"
"2328","2007",2,3.6,2.5,4.2,"ITA"
"2329","2008",2,3.5,2.5,4.1,"ITA"
"2330","2009",2,3.4,2.5,4.1,"ITA"
"2331","2010",2,3.4,2.4,4,"ITA"
"2332","2011",2,3.3,2.4,3.9,"ITA"
"2333","2012",2,3.2,2.3,3.8,"ITA"
"2334","2013",2,3.1,2.2,3.7,"ITA"
"2335","2014",2,3,2.2,3.6,"ITA"
"2336","2015",2,3,2.1,3.5,"ITA"
"2337","2016",2,2.9,2.1,3.4,"ITA"
"2338","2017",2,2.8,2,3.3,"ITA"
"2339","2018",NA,2.7,1.9,3.2,"ITA"
"2340","2019",NA,2.6,1.8,3,"ITA"
"2341","2000",77,18.9,17,22.2,"JAM"
"2342","2001",79,18.4,16.5,21.6,"JAM"
"2343","2002",78,18,16.1,21.1,"JAM"
"2344","2003",79,17.6,15.6,20.7,"JAM"
"2345","2004",80,17.3,15.1,20.3,"JAM"
"2346","2005",80,17,14.7,19.9,"JAM"
"2347","2006",79,16.7,14.2,19.6,"JAM"
"2348","2007",79,16.5,13.9,19.2,"JAM"
"2349","2008",79,16.2,13.6,18.9,"JAM"
"2350","2009",79,15.8,13.2,18.5,"JAM"
"2351","2010",79,15.4,12.9,18,"JAM"
"2352","2011",79,15.1,12.5,17.5,"JAM"
"2353","2012",79,14.6,12.2,17,"JAM"
"2354","2013",79,14.2,11.8,16.5,"JAM"
"2355","2014",78,13.8,11.4,16,"JAM"
"2356","2015",78,13.4,11,15.5,"JAM"
"2357","2016",80,13,10.7,15.1,"JAM"
"2358","2017",80,12.6,10.3,14.6,"JAM"
"2359","2018",NA,12.2,10,14.2,"JAM"
"2360","2019",NA,11.8,9.6,13.7,"JAM"
"2361","2000",70,22.5,16,26.8,"JOR"
"2362","2001",68,22,15.6,26.1,"JOR"
"2363","2002",65,21.4,15.2,25.3,"JOR"
"2364","2003",63,20.8,14.7,24.6,"JOR"
"2365","2004",62,20.2,14.2,23.9,"JOR"
"2366","2005",62,19.7,13.8,23.2,"JOR"
"2367","2006",58,19.2,13.3,22.5,"JOR"
"2368","2007",56,18.7,12.9,21.9,"JOR"
"2369","2008",55,18.1,12.5,21.3,"JOR"
"2370","2009",54,17.6,12.2,20.7,"JOR"
"2371","2010",53,17.2,11.8,20.1,"JOR"
"2372","2011",52,16.7,11.5,19.5,"JOR"
"2373","2012",52,16.2,11.2,19,"JOR"
"2374","2013",51,15.8,10.9,18.4,"JOR"
"2375","2014",49,15.4,10.6,17.9,"JOR"
"2376","2015",48,15,10.2,17.5,"JOR"
"2377","2016",47,14.6,10,17,"JOR"
"2378","2017",46,14.1,9.7,16.4,"JOR"
"2379","2018",NA,13.7,9.4,16,"JOR"
"2380","2019",NA,13.3,9.1,15.5,"JOR"
"2381","2000",9,3.3,1.8,4.5,"JPN"
"2382","2001",8,3.1,1.7,4.3,"JPN"
"2383","2002",8,3,1.7,4.1,"JPN"
"2384","2003",7,2.9,1.6,4,"JPN"
"2385","2004",7,2.8,1.5,3.9,"JPN"
"2386","2005",7,2.8,1.4,3.7,"JPN"
"2387","2006",7,2.7,1.3,3.6,"JPN"
"2388","2007",6,2.6,1.3,3.5,"JPN"
"2389","2008",6,2.5,1.2,3.4,"JPN"
"2390","2009",6,2.4,1.2,3.3,"JPN"
"2391","2010",6,2.4,1.1,3.2,"JPN"
"2392","2011",6,2.3,1,3.2,"JPN"
"2393","2012",5,2.2,1,3,"JPN"
"2394","2013",5,2.1,1,2.9,"JPN"
"2395","2014",5,2.1,0.9,2.8,"JPN"
"2396","2015",5,2,0.9,2.7,"JPN"
"2397","2016",5,2,0.9,2.7,"JPN"
"2398","2017",5,1.9,0.9,2.6,"JPN"
"2399","2018",NA,1.9,0.9,2.6,"JPN"
"2400","2019",NA,1.8,0.9,2.5,"JPN"
"2401","2000",61,36.7,23.9,42.5,"KAZ"
"2402","2001",57,34.6,23.3,39.9,"KAZ"
"2403","2002",52,32.6,22.7,37.5,"KAZ"
"2404","2003",49,30.8,21.8,35.2,"KAZ"
"2405","2004",46,29,20.8,33.1,"KAZ"
"2406","2005",43,27.3,19.7,31,"KAZ"
"2407","2006",40,25.6,18.5,29,"KAZ"
"2408","2007",36,23.8,17,26.8,"KAZ"
"2409","2008",30,21.9,15.3,24.7,"KAZ"
"2410","2009",24,20,13.5,22.5,"KAZ"
"2411","2010",22,18.2,11.8,20.4,"KAZ"
"2412","2011",19,16.4,10.2,18.3,"KAZ"
"2413","2012",17,14.6,8.6,16.3,"KAZ"
"2414","2013",14,13,7.3,14.6,"KAZ"
"2415","2014",13,11.6,6.2,13,"KAZ"
"2416","2015",12,10.6,5.6,11.9,"KAZ"
"2417","2016",10,9.8,5.1,11,"KAZ"
"2418","2017",10,9.4,4.9,10.5,"KAZ"
"2419","2018",NA,9.2,4.7,10.3,"KAZ"
"2420","2019",NA,9,4.7,10.1,"KAZ"
"2421","2000",708,59.9,28.2,98.5,"KEN"
"2422","2001",702,57.8,28,94.2,"KEN"
"2423","2002",692,55.5,27.8,89.8,"KEN"
"2424","2003",678,53.2,27.5,85.4,"KEN"
"2425","2004",653,50.8,27.1,81,"KEN"
"2426","2005",618,48,26.6,76.3,"KEN"
"2427","2006",583,45.7,26.1,72,"KEN"
"2428","2007",545,43.7,25.6,68,"KEN"
"2429","2008",513,41.4,25.1,63.5,"KEN"
"2430","2009",472,40.4,24.6,59.9,"KEN"
"2431","2010",432,39.3,24.2,57.4,"KEN"
"2432","2011",398,38.5,23.9,55.5,"KEN"
"2433","2012",373,38.2,23.5,54.1,"KEN"
"2434","2013",364,37.4,23.2,52.3,"KEN"
"2435","2014",358,36.4,22.9,50.6,"KEN"
"2436","2015",353,35.2,22.6,48.9,"KEN"
"2437","2016",346,34.4,22.2,47.2,"KEN"
"2438","2017",342,33.7,21.8,45.9,"KEN"
"2439","2018",NA,32.7,21.4,44.3,"KEN"
"2440","2019",NA,32,21,43,"KEN"
"2441","2000",79,42.5,20.6,49.8,"KGZ"
"2442","2001",76,40.6,20.2,47.4,"KGZ"
"2443","2002",83,38.8,20,45.2,"KGZ"
"2444","2003",82,37.1,19.9,43.1,"KGZ"
"2445","2004",79,35.6,19.7,41.1,"KGZ"
